periodid,periodname,periodcode,organisationunitid,organisationunitname,organisationunitcode,NUT_PLW screened for acute malnutrition By status Pregnant,NUT_PLW screened for acute malnutrition By status lactating,NUT_Pregnant Women De-Wormed default,NUT_SAM at Beginning of the Month default,NUT_Newborns < 2500 gm default,NUT_MAM at Beginning of the Month default,NUT_Live Births Weighed default,EthioYear,month_name,year_gc,region,EthioMonth,Season,NUT_Children_Weighted_GMP,NUT_Pregnant_Women_IFA_90plus,NUT_SC_Children_TransferredOut,NUT_SC_Children_NonRespondent,NUT_SC_Children_Exit,NUT_SC_Children_Died,NUT_SC_Children_Cured,NUT_SC_Children_Defaulted,NUT_Children_VitaminA,NUT_Children_Dewormed,NUT_Adolescent_Underweight,NUT_SAM_Beginning_SC,NUT_SC_Children_Stabilized,NUT_Children_With_SAM_SC,NUT_SAM_Exits_Total,NUT_SAM_Cure_Rate,NUT_SAM_Mortality_Rate,NUT_MAM_Exits_Total,NUT_MAM_Cure_Rate,NUT_MAM_Mortality_Rate,NUT_PLW_Screened_Total,NUT_PLW_MAM_Rate,NUT_Children_VitaminA_Total,NUT_Children_Admitted_Total,NUT_PLW screened for acute malnutrition By status Pregnant_smoothed,NUT_PLW screened for acute malnutrition By status lactating_smoothed,NUT_Pregnant Women De-Wormed default_smoothed,NUT_SAM at Beginning of the Month default_smoothed,NUT_Newborns < 2500 gm default_smoothed,NUT_MAM at Beginning of the Month default_smoothed,NUT_Live Births Weighed default_smoothed,NUT_Children_Weighted_GMP_smoothed,NUT_Pregnant_Women_IFA_90plus_smoothed,NUT_SC_Children_TransferredOut_smoothed,NUT_SC_Children_NonRespondent_smoothed,NUT_SC_Children_Exit_smoothed,NUT_SC_Children_Died_smoothed,NUT_SC_Children_Cured_smoothed,NUT_SC_Children_Defaulted_smoothed,NUT_Children_VitaminA_smoothed,NUT_Children_Dewormed_smoothed,NUT_Adolescent_Underweight_smoothed,NUT_SAM_Beginning_SC_smoothed,NUT_SC_Children_Stabilized_smoothed,NUT_Children_With_SAM_SC_smoothed,NUT_SAM_Exits_Total_smoothed,NUT_SAM_Cure_Rate_smoothed,NUT_SAM_Mortality_Rate_smoothed,NUT_MAM_Exits_Total_smoothed,NUT_MAM_Cure_Rate_smoothed,NUT_MAM_Mortality_Rate_smoothed,NUT_PLW_Screened_Total_smoothed,NUT_PLW_MAM_Rate_smoothed,NUT_Children_VitaminA_Total_smoothed,NUT_Children_Admitted_Total_smoothed,NUT_Modere_Malnutrition,NUT_Severe_Malnutrition,NUT_TOT_<5_Screened_for_malnutrition,prevalance_acute_malnutration,Acute malnutration rate,IPC_AMN_class,SAM_Rate,IPC_AMN_class_SAM,GPP_mean_ec
201412,Nehase 2014,201412,yb9NKGA8uqt,Amhara Region,1069284,137849.0,181002.0,40825.0,14910.0,1483.0,64530.0,34035.0,2014,Nehase,2022,Amhara,12,Kiremt,743153.0,62723.0,144.0,15.0,793.0,5.0,444.0,71.0,618556.0,411264.0,561.0,2533.0,402.0,787.0,5207.0,0.852506241597849,0.004609179950067217,9366.0,0.9415972667093744,0.00021353833013025838,343939.0,0.287524822715656,618630.0,44826.0,86738.66666666667,108107.66666666667,38345.0,9484.333333333334,1583.3333333333333,36731.333333333336,36665.333333333336,710569.0,62677.0,79.0,11.666666666666666,492.6666666666667,5.0,286.0,38.333333333333336,514747.0,382233.0,268.6666666666667,1667.0,267.6666666666667,470.6666666666667,3427.3333333333335,0.8701785994160319,0.006528183136065099,5961.0,0.9626857626145254,0.00022772908918317915,317056.0,0.2942550538483024,514828.6666666667,27634.0,91619.66666666667,8454.0,1033093.0,100073.66666666667,9.686801349604215,Alert (3-10%),0.008183193575021803,Minimal (0-0.5%),0.041753775
201412,Nehase 2014,201412,Fccw8uMlJHN,Benishangul Gumuz Regional Health Bureau,6,4951.0,5210.0,732.0,608.0,48.0,348.0,1196.0,2014,Nehase,2022,Benishangul Gumuz,12,Kiremt,18400.0,2428.0,25.0,1.0,44.0,6.0,9.0,1.0,3969.0,2524.0,0.0,79.0,10.0,27.0,121.0,0.8842975206611571,0.0,132.0,1.0,0.0,16904.0,0.10914576431613819,3969.0,899.0,2872.3333333333335,3052.0,811.3333333333334,452.0,48.0,116.66666666666667,1312.0,17215.333333333332,2024.0,9.666666666666666,0.3333333333333333,18.666666666666668,2.6666666666666665,19.0,1.0,3953.3333333333335,2680.0,0.0,33.0,3.3333333333333335,19.666666666666668,65.0,0.8893604348149803,0.0,110.66666666666667,0.98,0.0,16001.333333333334,0.11521175197290566,3953.3333333333335,518.3333333333334,1046.6666666666665,167.0,25754.333333333336,1213.6666666666665,4.712475570454162,Alert (3-10%),0.006484345676455741,Minimal (0-0.5%),0.054380925
201412,Nehase 2014,201412,tDoLtk2ylu4,Central Ethiopian region,1084709,43800.0,50555.0,9808.0,4174.0,215.0,10930.0,15352.0,2014,Nehase,2022,Central Ethiopia,12,Kiremt,194303.0,19216.0,131.0,1.0,171.0,5.0,140.0,8.0,105943.0,74319.0,129.0,398.0,114.0,208.0,1622.0,0.9771886559802713,0.0018495684340320592,2008.0,0.9960159362549801,0.0,105407.0,0.16219985389964614,105945.0,6813.0,29040.666666666668,33558.333333333336,10737.666666666666,2764.3333333333335,243.0,6287.0,15731.666666666666,199812.33333333334,19083.0,76.33333333333333,1.3333333333333333,142.33333333333334,2.3333333333333335,98.66666666666667,3.3333333333333335,105592.0,78323.66666666667,98.33333333333333,269.3333333333333,92.33333333333333,151.0,1000.6666666666666,0.9667923539257909,0.0010996145987836332,1206.6666666666667,0.9817158166342076,0.01488833746898263,115672.0,0.14851213555226309,105655.0,4160.333333333333,14556.333333333334,2225.0,304494.0,16781.333333333336,5.51121970657331,Alert (3-10%),0.007307204739666463,Minimal (0-0.5%),0.040386174999999996
201412,Nehase 2014,201412,G9hDiPNoB7d,Dire Dawa City Administration,1056248,1125.0,67.0,475.0,332.0,87.0,19.0,1057.0,2014,Nehase,2022,Dire Dawa,12,Kiremt,4268.0,1336.0,30.0,0.0,132.0,3.0,22.0,3.0,7072.0,4180.0,2.0,55.0,112.0,37.0,118.0,0.9067796610169492,0.0,5.0,0.8,0.0,1274.0,0.16797488226059654,7072.0,245.0,789.0,127.66666666666667,603.0,193.0,75.66666666666667,18.0,1029.6666666666667,4007.6666666666665,1362.6666666666667,43.333333333333336,0.0,194.0,4.333333333333333,33.333333333333336,4.333333333333333,6188.333333333333,3992.6666666666665,1.3333333333333333,39.666666666666664,120.66666666666667,25.666666666666668,81.0,0.867593220338983,0.0,1.6666666666666667,0.8,0.0,1624.0,0.150525309743303,6212.333333333333,161.0,206.33333333333331,153.0,4393.0,359.3333333333333,8.179679793611047,Alert (3-10%),0.0348281356703847,Minimal (0-0.5%),0.023488000000000002
201412,Nehase 2014,201412,moBiwh9h5Ce,Gambella Region,1056252,305.0,43.0,97.0,118.0,29.0,40.0,443.0,2014,Nehase,2022,Gambella,12,Kiremt,910.0,605.0,2.0,0.0,15.0,0.0,42.0,6.0,386.0,191.0,0.0,28.0,26.0,92.0,162.0,0.9259259259259259,0.0,26.0,0.9615384615384616,0.0,2332.0,0.21655231560891938,386.0,37.0,203.0,47.0,87.66666666666667,66.66666666666667,34.0,18.0,436.0,912.3333333333334,641.3333333333334,3.3333333333333335,0.0,23.666666666666668,0.0,26.0,2.6666666666666665,440.0,220.66666666666666,0.0,63.333333333333336,21.333333333333332,46.0,75.33333333333333,0.6628086419753086,0.041666666666666664,34.0,0.8468286099865048,0.0,2510.3333333333335,0.18199399779975098,431.0,56.333333333333336,104.66666666666667,43.66666666666667,3996.333333333333,148.33333333333334,3.7117357577779635,Alert (3-10%),0.010926682792559848,Minimal (0-0.5%),0.048375975
201412,Nehase 2014,201412,b9nYedsL8te,Harari Region,1056249,906.0,946.0,94.0,282.0,91.0,274.0,917.0,2014,Nehase,2022,Harari,12,Kiremt,10501.0,1119.0,34.0,0.0,43.0,3.0,30.0,2.0,6512.0,4410.0,0.0,122.0,31.0,57.0,106.0,0.5943396226415094,0.02830188679245283,9.0,0.8888888888888888,0.0,2165.0,0.0651270207852194,6512.0,129.0,904.6666666666666,1101.3333333333333,108.66666666666667,245.33333333333334,96.66666666666667,126.0,910.6666666666666,10125.333333333334,1207.3333333333333,12.0,0.0,63.666666666666664,1.0,56.0,1.3333333333333333,6846.0,4589.666666666667,0.0,86.66666666666667,10.333333333333334,59.666666666666664,112.66666666666667,0.813055736282802,0.009433962264150943,4.333333333333333,0.6296296296296297,0.0,2618.6666666666665,0.08228770858768625,6846.0,175.66666666666666,238.66666666666669,191.33333333333331,20028.666666666668,430.0,2.1469227440668375,Minimal (0-3%),0.00955297407049895,Minimal (0-0.5%),0.038269325
201412,Nehase 2014,201412,XU2wpLlX4Vk,Oromia Region,1056258,349223.0,471895.0,79498.0,31824.0,1263.0,109371.0,82757.0,2014,Nehase,2022,Oromia,12,Kiremt,1450424.0,130680.0,672.0,33.0,2337.0,66.0,1753.0,135.0,949208.0,612814.0,1777.0,3841.0,1645.0,2821.0,12786.0,0.8904270295635852,0.0028937900829031755,24508.0,0.9553615146074751,0.0008160600620205648,977244.0,0.23299094187326808,949665.0,67645.0,233418.66666666666,301099.0,80301.0,19767.0,1332.0,67962.33333333333,83132.66666666667,1531513.6666666667,133808.66666666666,521.0,16.0,1529.3333333333333,40.333333333333336,1094.0,97.66666666666667,999332.0,696019.3333333334,1014.6666666666666,3498.3333333333335,1186.3333333333333,1888.3333333333333,8003.666666666667,0.9225446973879686,0.0017671649125996138,13491.666666666666,0.9548914908611001,0.002109142418953307,986067.6666666666,0.2230815748576368,1001186.0,40157.0,140406.0,19658.666666666668,2589332.6666666665,160064.66666666666,6.181695721342874,Alert (3-10%),0.007592174972238666,Minimal (0-0.5%),0.03370135
201412,Nehase 2014,201412,xNUoZIrGKxQ,Sidama Region,1063606,28532.0,38897.0,8768.0,3690.0,138.0,12616.0,10412.0,2014,Nehase,2022,Sidama,12,Kiremt,139502.0,14233.0,21.0,10.0,191.0,4.0,73.0,1.0,80267.0,54892.0,41.0,166.0,101.0,174.0,515.0,0.8893203883495145,0.0,3275.0,0.9355725190839694,0.0,85727.0,0.22317356258821608,79712.0,4351.0,21179.666666666668,29275.333333333332,11194.0,2206.3333333333335,150.33333333333334,8619.333333333334,10352.666666666666,145944.33333333334,14793.666666666666,13.0,3.3333333333333335,118.0,4.0,48.666666666666664,1.0,104512.0,78097.66666666667,23.666666666666668,111.66666666666667,62.333333333333336,129.0,328.0,0.8763974855265974,0.0014214641080312722,1838.0,0.961850062562008,0.0,91565.33333333333,0.2325752851109373,104300.33333333333,3851.0,19330.0,2230.0,258530.33333333334,21560.0,8.33944695077689,Alert (3-10%),0.008625680287677396,Minimal (0-0.5%),0.037880750000000005
201412,Nehase 2014,201412,PCKGSJoNHXi,Somali Region,1056250,11790.0,17582.0,3983.0,6825.0,286.0,6708.0,5596.0,2014,Nehase,2022,Somali,12,Kiremt,7061.0,10191.0,194.0,57.0,527.0,16.0,881.0,43.0,14918.0,11619.0,143.0,1623.0,465.0,764.0,3666.0,0.8363338788870703,0.028641571194762683,3550.0,0.9171830985915493,0.0,48933.0,0.3804385588457687,14901.0,8771.0,8185.666666666667,11944.666666666666,4061.6666666666665,4373.666666666667,247.33333333333334,4289.333333333333,5806.0,6564.666666666667,10156.666666666666,117.33333333333333,26.666666666666668,499.6666666666667,14.0,552.0,32.666666666666664,14194.0,11321.0,113.66666666666667,1200.6666666666667,325.0,708.3333333333334,2242.3333333333335,0.7465692032145678,0.012058381576330436,1985.6666666666667,0.9551936448766116,0.0023581634068525455,57766.0,0.39080277668603164,14241.0,5394.0,9354.666666666666,4132.666666666667,38208.33333333333,13487.333333333332,35.299454743729555,Extremely Critical (>=30%),0.10816139585605236,Minimal (0-0.5%),0.008172974999999999
201412,Nehase 2014,201412,a2QIIR2UXcd,South Ethiopia Region,1084722,52195.0,61227.0,9844.0,7304.0,972.0,29203.0,15686.0,2014,Nehase,2022,South Ethiopia,12,Kiremt,259045.0,27426.0,114.0,6.0,273.0,20.0,233.0,4.0,108720.0,71008.0,1276.0,605.0,338.0,403.0,1824.0,0.8448464912280702,0.008223684210526315,4945.0,0.9021233569261881,0.0,146370.0,0.24993509598961536,109051.0,13881.0,32895.666666666664,38104.333333333336,9240.666666666666,4944.666666666667,621.0,16008.333333333334,15351.666666666666,255649.0,26678.666666666668,64.66666666666667,4.333333333333333,299.0,10.333333333333334,211.0,6.0,110848.33333333333,83554.33333333333,636.3333333333334,475.0,245.0,269.0,1284.3333333333333,0.8868094484238208,0.007014732343679712,3107.3333333333335,0.90309907343431,0.0,150187.33333333334,0.23816583039755637,111164.33333333333,7799.333333333333,30354.666666666664,3731.666666666667,406742.0,34086.33333333333,8.380332823591694,Alert (3-10%),0.009174529964121401,Minimal (0-0.5%),0.027567599999999998
201412,Nehase 2014,201412,HIlnt7Qj8do,South West Ethiopia Region,1065977,12142.0,8778.0,4348.0,1176.0,141.0,926.0,4236.0,2014,Nehase,2022,South West Ethiopia,12,Kiremt,69413.0,9007.0,23.0,12.0,63.0,4.0,80.0,18.0,30517.0,23025.0,233.0,222.0,91.0,59.0,284.0,0.7183098591549296,0.014084507042253521,274.0,0.948905109489051,0.0,24060.0,0.17797173732335828,31128.0,925.0,8326.666666666666,5819.0,4310.666666666667,809.3333333333334,157.0,524.0,4345.0,72434.0,9269.666666666666,17.666666666666668,16.0,65.0,5.333333333333333,86.66666666666667,16.0,33168.0,28879.0,107.66666666666667,246.0,74.33333333333333,80.33333333333333,231.33333333333334,0.6491927172792855,0.01932898202221459,204.66666666666666,0.8927722913983112,0.0,25141.666666666668,0.172526534345798,33286.333333333336,646.0,3900.0,737.0,73070.66666666666,4637.0,6.345911720161306,Alert (3-10%),0.010086126671897525,Minimal (0-0.5%),0.046743925
201412,Nehase 2014,201412,Gmw0DJLXGtx,Tigray Region,1056251,3.0,1.0,1.0,190.775,4.0,231.7,4.0,2014,Nehase,2022,Tigray,12,Kiremt,4.0,4.0,38.38,2.33,102.7625,4.855,75.02,7.7,4.0,5.0,5.935,3.0,91.355,3.0,100.95,0.7146570048117189,0.0203518157088816,105.1875,0.7482028501368546,0.018099994485955756,96243.0,0.33258522697754644,4.0,133.305,3.0,1.0,1.0,162.26,4.0,221.0041666666667,4.0,4.0,4.0,32.60666666666667,2.361666666666667,100.415,4.900833333333334,71.12166666666667,7.841666666666666,4.0,5.0,8.594999999999999,3.0,97.495,3.0,84.80833333333334,0.7152676171548121,0.020221325751615744,100.78000000000002,0.7460645144685484,0.01933720173019412,96338.33333333333,0.33230165287057484,4.0,126.41666666666667,5.0,5.0,5.0,10.0,200.0,Extremely Critical (>=30%),1.0,Serious (1-3%),0.033597925
201501,Meskerem 2015,201501,b3aCK1PTn5S,Federal Ministry Of Health,1000750,709223.0,879543.0,198327.0,81747.0,5736.0,270285.0,200003.0,2015,Meskerem,2022,Addis Ababa,1,Kiremt,3147400.0,313488.0,2033.0,125.0,6840.0,166.0,4867.0,298.0,1854810.0,1226489.0,5163.0,13765.0,4945.0,7754.0,31417.0,0.8760861953719324,0.006938918419963714,46806.0,0.9520574285348032,0.0016450882365508694,1936845.0,0.2504490550353797,1853250.0,172473.0,458804.0,573222.3333333334,122850.0,52097.0,4048.0,169393.66666666666,131319.33333333334,2044214.6666666667,206403.0,1198.6666666666667,91.66666666666667,4049.0,102.66666666666667,3020.6666666666665,223.33333333333334,1284985.3333333333,845705.6666666666,3141.3333333333335,8372.333333333334,2889.6666666666665,4635.666666666667,19653.0,0.8095071541076582,0.009274063103518236,31815.0,0.9123924572797169,0.0006995249769463328,1274443.3333333333,0.19860178085027788,1284777.0,108140.0,292468.0,37009.0,5172020.666666666,329477.0,6.370372843315527,Alert (3-10%),0.007155617192042672,Minimal (0-0.5%),0.031605275
201501,Meskerem 2015,201501,yY9BLUUegel,Addis Ababa City Administration,1056254,10539.0,966.0,6753.0,520.0,902.0,444.0,11669.0,2015,Meskerem,2022,Addis Ababa,1,Kiremt,50563.0,12862.0,12.0,2.0,195.0,3.0,176.0,22.0,63332.0,23698.0,11.0,513.0,126.0,196.0,192.0,0.7083333333333334,0.0,163.0,0.7730061349693251,0.05521472392638037,14026.0,0.08113503493512049,63478.0,557.0,243466.33333333334,293779.3333333333,70187.0,27565.333333333332,2475.3333333333335,90329.0,74083.66666666667,1080272.6666666667,112835.66666666667,687.6666666666666,44.666666666666664,2407.0,57.0,1734.0,112.66666666666667,650728.6666666666,422886.6666666667,1731.6666666666667,4897.666666666667,1718.0,2705.6666666666665,10609.666666666666,0.7554125701744825,0.006858427352109117,15698.333333333334,0.8554444682579899,0.01895327072097708,654900.3333333334,0.14330701287760947,650257.3333333334,57844.333333333336,147935.6666666667,19287.333333333332,2713365.3333333335,167223.00000000003,6.162937144721636,Alert (3-10%),0.007108269976177185,Minimal (0-0.5%),0.031605275
201501,Meskerem 2015,201501,UFtGyqJMEZh,Afar Region,1056255,5676.0,4992.0,892.0,3413.0,77.0,4666.0,1142.0,2015,Meskerem,2022,Afar,1,Kiremt,2801.0,2300.0,261.0,20.0,440.0,9.0,258.0,60.0,11008.0,9375.0,181.0,1425.0,455.0,521.0,1373.0,0.6882738528769119,0.024763292061179897,1643.0,0.970785149117468,0.004869141813755326,12958.0,0.4962185522457169,11027.0,5234.0,3880.6666666666665,3474.0,837.3333333333334,2634.3333333333335,66.0,2972.3333333333335,1054.6666666666667,2591.3333333333335,2334.6666666666665,175.33333333333334,9.666666666666666,385.0,8.666666666666666,204.33333333333334,44.666666666666664,7878.333333333333,5329.666666666667,107.66666666666667,939.0,330.0,448.6666666666667,916.6666666666666,0.7202654857074163,0.0262189867803263,781.3333333333334,0.9191818852395793,0.0016230472712517752,10083.0,0.48171729175044287,7897.666666666667,3483.0,3059.6666666666665,1345.3333333333335,10630.0,4405.0,41.43932267168392,Extremely Critical (>=30%),0.12656005017246788,Minimal (0-0.5%),0.0126947
201501,Meskerem 2015,201501,yb9NKGA8uqt,Amhara Region,1069284,146279.0,173675.0,74400.0,15991.0,1807.0,77404.0,38160.0,2015,Meskerem,2022,Amhara,1,Kiremt,763216.0,65767.0,216.0,12.0,956.0,47.0,584.0,45.0,457599.0,307057.0,580.0,2555.0,579.0,1116.0,5760.0,0.8585069444444444,0.006076388888888889,9194.0,0.8792690885360017,0.0007613661083315206,346400.0,0.30129907621247115,457175.0,47010.0,135498.33333333334,165999.33333333334,50885.666666666664,14813.333333333334,1593.3333333333333,62532.666666666664,35727.0,715981.6666666666,62291.0,151.0,15.666666666666666,811.3333333333334,20.666666666666668,480.6666666666667,53.333333333333336,493097.3333333333,366075.3333333333,462.0,2518.6666666666665,460.6666666666667,842.6666666666666,5347.333333333333,0.8633426547891389,0.006057751189340048,9025.666666666666,0.9313654552708258,0.0004032429690571395,328579.3333333333,0.2940531178953098,492987.0,43304.0,121496.0,10279.0,1623792.3333333335,131775.0,8.11526186538221,Alert (3-10%),0.006330242968261335,Minimal (0-0.5%),0.048371924999999996
201501,Meskerem 2015,201501,Fccw8uMlJHN,Benishangul Gumuz Regional Health Bureau,6,4204.0,4167.0,748.0,601.0,47.0,1263.0,1339.0,2015,Meskerem,2022,Benishangul Gumuz,1,Kiremt,17888.0,2431.0,45.0,0.0,62.0,2.0,25.0,1.0,7823.0,4782.0,10.0,118.0,53.0,83.0,160.0,0.825,0.0125,682.0,0.9926686217008798,0.001466275659824047,15566.0,0.12848515996402415,7746.0,659.0,3662.6666666666665,3783.3333333333335,747.0,527.6666666666666,49.333333333333336,537.3333333333334,1330.6666666666667,18043.666666666668,2277.0,24.0,0.3333333333333333,37.333333333333336,3.0,19.333333333333332,1.0,4539.333333333333,2776.3333333333335,3.3333333333333335,69.0,21.0,42.0,106.0,0.8670631375176829,0.004166666666666667,304.6666666666667,0.9875562072336267,0.0004887585532746823,15809.0,0.11930301830711122,4513.666666666667,628.6666666666666,1115.3333333333335,208.0,41515.333333333336,1323.3333333333335,3.1875772806834424,Alert (3-10%),0.00501019703563342,Minimal (0-0.5%),0.059316475
201501,Meskerem 2015,201501,tDoLtk2ylu4,Central Ethiopian region,1084709,46832.0,59569.0,9252.0,3858.0,291.0,13649.0,16157.0,2015,Meskerem,2022,Central Ethiopia,1,Kiremt,210015.0,20190.0,81.0,3.0,204.0,6.0,197.0,4.0,112247.0,81222.0,120.0,495.0,118.0,360.0,1360.0,0.9713235294117647,0.0014705882352941176,2979.0,0.998992950654582,0.0003356831151393085,117056.0,0.16093151995626026,112179.0,5281.0,44651.333333333336,53414.666666666664,9621.0,4050.3333333333335,252.66666666666666,10836.666666666666,15706.0,199270.66666666666,19402.0,103.33333333333333,2.3333333333333335,210.33333333333334,4.333333333333333,164.33333333333334,4.666666666666667,105564.66666666667,74805.33333333333,138.33333333333334,434.3333333333333,131.66666666666666,271.0,1454.0,0.9700354627635289,0.0013482647834951991,2199.6666666666665,0.9898582145777945,0.007556063106204418,110183.33333333333,0.15930161445861005,105510.0,5920.666666666667,18646.0,2588.333333333333,472877.6666666666,21234.333333333332,4.490449608884046,Alert (3-10%),0.005473579142738115,Minimal (0-0.5%),0.049577974999999996
201501,Meskerem 2015,201501,G9hDiPNoB7d,Dire Dawa City Administration,1056248,1365.0,104.0,695.0,419.0,81.0,46.0,1165.0,2015,Meskerem,2022,Dire Dawa,1,Kiremt,4226.0,1352.0,59.0,2.0,225.0,7.0,54.0,2.0,6498.0,4154.0,17.0,105.0,148.0,111.0,176.0,0.8920454545454546,0.0,2.0,1.0,0.0,1534.0,0.11538461538461539,6498.0,301.0,1244.0,162.33333333333334,573.0,332.6666666666667,77.66666666666667,33.333333333333336,1096.3333333333333,4043.0,1289.3333333333333,46.333333333333336,0.6666666666666666,194.0,5.0,38.333333333333336,3.3333333333333335,6438.666666666667,4088.0,7.0,64.0,128.33333333333334,56.0,139.66666666666666,0.8822750385208012,0.0,2.3333333333333335,0.8666666666666667,0.0,1487.3333333333333,0.15229274669592516,6438.666666666667,261.3333333333333,252.0,196.0,7058.666666666666,448.0,6.34680770683793,Alert (3-10%),0.027767283717415946,Minimal (0-0.5%),0.023559325
201501,Meskerem 2015,201501,moBiwh9h5Ce,Gambella Region,1056252,287.0,50.0,90.0,73.0,51.0,7.0,671.0,2015,Meskerem,2022,Gambella,1,Kiremt,1140.0,771.0,60.0,0.0,8.0,1.0,44.0,5.0,357.0,323.0,23.0,139.0,44.0,107.0,27.0,0.5555555555555556,0.1111111111111111,0.0,0.9615384615384616,0.0,2416.0,0.15024834437086093,330.0,32.0,296.6666666666667,47.333333333333336,93.66666666666667,77.33333333333333,37.333333333333336,18.0,513.3333333333334,1007.0,745.3333333333334,22.0,0.0,17.0,0.3333333333333333,34.666666666666664,4.0,394.0,275.6666666666667,7.666666666666667,82.66666666666667,29.666666666666668,74.0,73.66666666666667,0.6709104938271605,0.05787037037037037,21.333333333333332,0.9041835357624831,0.0,2314.6666666666665,0.17979572697565235,377.3333333333333,45.0,136.66666666666666,114.33333333333333,4496.666666666667,251.0,5.5819125277983686,Alert (3-10%),0.02542624166048925,Minimal (0-0.5%),0.051042575
201501,Meskerem 2015,201501,b9nYedsL8te,Harari Region,1056249,1177.0,1671.0,148.0,241.0,99.0,145.0,959.0,2015,Meskerem,2022,Harari,1,Kiremt,10479.0,1396.0,35.0,0.0,85.0,0.0,51.0,2.0,7065.0,4266.0,0.0,94.0,0.0,65.0,139.0,0.7410071942446043,0.0,24.0,0.75,0.0,3105.0,0.10531400966183575,7024.0,477.0,995.6666666666666,1265.3333333333333,120.66666666666667,250.0,94.0,157.0,963.3333333333334,9882.333333333334,1229.6666666666667,23.333333333333332,0.0,67.33333333333333,1.0,50.0,1.6666666666666667,6184.666666666667,3955.6666666666665,0.0,95.0,10.333333333333334,61.0,120.33333333333333,0.7525868699965206,0.009433962264150943,11.666666666666666,0.7129629629629629,0.0,2625.0,0.08650017713558267,6171.0,268.3333333333333,293.6666666666667,207.33333333333331,20851.0,501.0,2.402762457436094,Minimal (0-3%),0.009943567854459417,Minimal (0-0.5%),0.037996425
201501,Meskerem 2015,201501,XU2wpLlX4Vk,Oromia Region,1056258,378620.0,493503.0,78681.0,36605.0,1549.0,123690.0,89706.0,2015,Meskerem,2022,Oromia,1,Kiremt,1592475.0,141184.0,976.0,17.0,2999.0,56.0,1997.0,81.0,953742.0,622435.0,2606.0,4671.0,2304.0,3549.0,14704.0,0.9138329706202394,0.0021082698585418932,21624.0,0.9829356270810211,0.0006936736958934517,994884.0,0.23284322594392914,953681.0,81280.0,358799.0,464695.3333333333,77288.66666666667,31955.0,1335.6666666666667,109159.0,84919.33333333333,1493759.6666666667,133757.33333333334,846.3333333333334,21.666666666666668,2529.0,59.0,1759.6666666666667,124.66666666666667,885762.0,582681.3333333334,1883.3333333333333,5052.333333333333,1954.3333333333333,3068.3333333333335,12901.333333333334,0.8938223542613818,0.0024699215321135784,20699.666666666668,0.9643178735588029,0.0014218057851112314,974433.6666666666,0.22945593945762652,886814.0,67206.0,195133.0,23788.666666666664,3997752.0,218921.66666666666,5.4761192456827406,Alert (3-10%),0.005950510853766483,Minimal (0-0.5%),0.0385137
201501,Meskerem 2015,201501,xNUoZIrGKxQ,Sidama Region,1063606,30246.0,38412.0,8147.0,3621.0,131.0,10056.0,10611.0,2015,Meskerem,2022,Sidama,1,Kiremt,148676.0,14508.0,42.0,2.0,98.0,11.0,54.0,4.0,77434.0,54473.0,209.0,202.0,110.0,199.0,659.0,0.8861911987860395,0.0,1670.0,0.9826347305389221,0.0,85551.0,0.22288459515376793,77480.0,4575.0,31233.666666666668,42061.666666666664,11146.666666666666,3409.0,137.66666666666666,11960.666666666666,10394.333333333334,144195.33333333334,14452.333333333334,27.0,4.0,150.66666666666666,7.666666666666667,66.66666666666667,2.3333333333333335,101985.33333333333,74102.33333333333,93.33333333333333,179.0,99.0,195.33333333333334,547.6666666666666,0.8818158737502308,0.0007107320540156361,2394.6666666666665,0.9643986946413063,0.0,93297.33333333333,0.23977621284238326,101753.0,5376.0,23484.333333333332,3098.333333333333,385235.0,26582.666666666664,6.900376826266218,Alert (3-10%),0.008042709861080466,Minimal (0-0.5%),0.04264345
201501,Meskerem 2015,201501,PCKGSJoNHXi,Somali Region,1056250,14937.0,20533.0,4858.0,8146.0,369.0,8558.0,5971.0,2015,Meskerem,2022,Somali,1,Kiremt,10235.0,12609.0,110.0,48.0,1110.0,5.0,1016.0,58.0,18392.0,18117.0,367.0,2556.0,508.0,902.0,4374.0,0.8689986282578875,0.010059442158207591,3800.0,0.8926315789473684,0.007368421052631579,59882.0,0.39212117163755383,18294.0,10627.0,13160.666666666666,18786.666666666668,4055.6666666666665,7082.333333333333,302.3333333333333,7142.0,5698.0,8256.333333333334,10883.0,153.33333333333334,42.333333333333336,869.6666666666666,15.666666666666666,889.0,52.0,16203.666666666666,13592.333333333334,227.66666666666666,2052.6666666666665,493.0,1006.3333333333334,3697.6666666666665,0.8695687459671969,0.015411528962399635,3251.0,0.9194041711924011,0.004814303757729738,53029.666666666664,0.3850875064003829,16204.0,8927.0,13915.0,6138.333333333333,58204.666666666664,20053.333333333332,34.453136632801495,Extremely Critical (>=30%),0.10546118867902918,Minimal (0-0.5%),0.008517925
